Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
4124,101,1.0,43.99894233473899,18.04141670168737,8.0,8,14.0,2008,0.225824954,A,B,41,6558,7,1548.0,3,2,B
3679,30,1.0,43.8437864463592,,1.0,21,22.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
8884,47,2.0,44.82819747726303,31.974486374710864,5.0,4,5.0,1968,0.298204575,B,B,16,4048,3,,1,3,B
2181,95,2.0,63.62035543591362,43.085218322210366,6.0,6,6.0,1929,0.341071945,B,B,27,5664,48,2300.0,3,11,B
876,55,1.0,38.47734324565155,22.510626753619174,8.0,11,17.0,1989,0.041365446,B,B,31,5569,0,,1,4,B
4161,148,1.0,33.61470547882279,19.08933868366617,5.0,10,9.0,1965,0.313924552,B,B,22,4625,11,3855.0,2,10,B
2610,6,2.0,58.05739508599728,56.92226191867434,1.0,16,16.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12953,170,3.0,82.43411452510243,53.30585522413501,8.0,14,14.0,1975,0.21843974,B,B,21,4472,6,1450.0,4,7,A
3653,29,1.0,39.5781565889018,37.39354022951135,5.0,10,9.0,1974,0.040242764,B,B,25,3478,11,2729.0,3,1,B
10419,85,4.0,65.78695277974502,47.2495872850775,6.0,8,9.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B
13728,53,1.0,33.395065983568514,20.304712187662137,7.0,6,9.0,1971,0.049637257,B,B,34,7759,0,229.0,1,3,B
9178,8,1.0,43.83424787328347,20.470115793808343,8.0,8,12.0,1981,0.219006007,B,B,28,6746,3,,1,4,B
5206,23,3.0,87.14014359156602,51.495990647414494,14.0,2,9.0,1977,0.034656082,B,B,0,168,0,,0,0,B
16789,128,2.0,56.85609336931938,30.515712245388013,8.0,9,14.0,1998,0.041116354,B,B,53,14892,4,,1,4,B
13493,148,1.0,35.559182370248045,21.150997318509877,5.0,5,5.0,1963,0.313924552,B,B,22,4625,11,3855.0,2,10,B
9835,1,2.0,55.56315297754519,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
8659,96,2.0,54.13441295038548,29.385070452519127,7.0,9,15.0,2009,0.041116354,B,B,53,14892,4,,1,4,B
2850,23,3.0,78.37488475899826,,1.0,25,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
7160,67,1.0,42.74786783686952,,1.0,22,22.0,1977,0.0077202819999999,B,B,38,4788,2,,0,4,B
13277,32,2.0,41.43983211014564,27.04813003653353,6.0,12,14.0,1970,0.135649789,B,B,46,7960,6,350.0,3,11,B
7621,27,2.0,59.458718996718005,,1.0,13,13.0,1977,0.072157581,B,B,2,629,1,,0,0,A
4974,35,1.0,44.48147638192804,35.85557669810768,10.0,6,17.0,2015,0.089039719,B,B,33,7976,5,,0,11,B
3001,140,1.0,34.93945068699387,18.416924574163826,6.0,4,5.0,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B
6449,23,2.0,62.15000161643722,,1.0,14,24.0,1977,0.034656082,B,B,0,168,0,,0,0,B
5868,30,2.0,69.4834656139402,,1.0,2,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
11684,69,3.0,69.96455390877081,48.465956488248814,7.0,12,16.0,1988,0.000991363,B,B,33,6783,3,,1,9,B
3484,85,3.0,54.10038338989246,35.039397141849435,6.0,7,9.0,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B
10309,66,1.0,32.64855007706279,22.41284448955264,5.0,1,4.0,1963,0.111627393,B,B,50,12238,8,1970.0,2,3,B
10150,15,3.0,98.92165680399197,56.69156006031857,11.0,13,17.0,2008,0.158249043,B,B,21,5731,0,,1,0,B
11099,1,1.0,36.007752888595746,35.4243199437779,9.0,5,17.0,2010,0.025609157,B,B,33,5261,0,240.0,3,1,B
13961,6,1.0,41.2614815992919,37.22608037106515,1.0,7,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
16221,23,3.0,69.37112564270639,,1.0,3,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B
2931,48,3.0,62.80668159333022,48.64271171191012,6.0,5,12.0,1980,0.041124634,B,B,46,9515,5,,1,10,B
8377,163,2.0,49.38371045457262,32.942613319451254,9.0,10,12.0,1977,0.007658515,B,B,35,7077,56,2301.0,3,19,B
4548,26,1.0,45.121576162958114,20.576724710244697,10.0,21,22.0,2012,0.1363303,B,B,30,6141,10,262.0,3,6,B
6322,8,1.0,35.282441197158064,18.22860281484161,6.0,7,12.0,1980,0.458174486,B,A,26,4439,1,1130.0,1,5,B
14879,105,2.0,35.873717265974456,23.486194417928964,5.0,8,9.0,1974,0.069660344,B,B,31,6119,4,,1,2,B
10486,6,1.0,42.5163353717777,,7.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
14496,30,2.0,63.17771031072106,,1.0,4,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
14321,27,1.0,50.47678621936651,21.06689297940125,1.0,14,12.0,2016,0.017647053,B,B,2,469,0,,0,0,B
6976,120,2.0,82.76172045345021,,1.0,18,1.0,1977,0.341071945,B,B,27,5664,48,2300.0,3,11,B
11972,27,2.0,65.66091478699704,60.67694868236322,7.0,3,1.0,2017,0.017647053,B,B,2,469,0,,0,0,B
13370,80,3.0,61.55613729990032,43.99439690268075,5.0,4,9.0,1978,0.0,B,B,39,8647,0,810.0,0,5,B
10950,42,2.0,55.89831490068351,31.37936501394752,9.0,12,14.0,2007,0.158249043,B,B,21,5731,0,,1,0,B
9199,58,2.0,64.51092788214588,,1.0,3,3.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13419,46,3.0,66.50319055848914,44.951469834983904,9.0,7,12.0,1970,0.188783766,B,B,31,6137,4,,0,1,B
8441,90,2.0,49.23517791064016,32.86714121134105,5.0,5,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B
11371,30,1.0,37.86295552779981,,1.0,8,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
3078,6,1.0,41.62266636907175,20.375135662386576,7.0,9,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
4600,145,2.0,61.93324195395563,36.95878055129681,10.0,16,17.0,1989,0.0,B,B,30,5562,0,,0,5,A
4395,27,2.0,57.78778799180313,35.24606736399442,9.0,3,10.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
8594,101,1.0,37.62567492069478,19.47101763257688,8.0,4,5.0,1962,0.225824954,A,B,41,6558,7,1548.0,3,2,B
12611,8,1.0,30.68783591940576,19.77401395339656,6.0,7,5.0,1964,0.458174486,B,A,26,4439,1,1130.0,1,5,B
14358,67,1.0,43.85707863238357,46.22643307356097,1.0,20,22.0,1977,0.0077202819999999,B,B,38,4788,2,,0,4,B
13565,93,1.0,36.2036766927091,22.852565503579747,6.0,3,9.0,1975,0.521867054,B,B,25,6149,0,,0,0,B
947,74,2.0,66.79384142526611,36.75044300718617,12.0,10,23.0,2008,0.371148999,B,B,34,7065,1,750.0,2,5,B
329,52,3.0,83.47977041020677,,1.0,9,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
14538,101,2.0,46.73646768430394,30.058232829342977,5.0,2,5.0,1964,0.225824954,A,B,41,6558,7,1548.0,3,2,B
12482,116,2.0,38.8503097301713,39.594067728264434,6.0,5,9.0,1965,0.341071945,B,B,27,5664,48,2300.0,3,11,B
14788,6,1.0,38.26917330379148,,1.0,6,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
9993,12,3.0,64.12578704883467,44.08650734525504,6.0,7,9.0,1979,0.090799103,B,B,74,19083,2,,5,15,B
15983,6,1.0,43.68624611673644,,0.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7595,28,2.0,66.51211234971221,33.14612752836327,10.0,9,23.0,2009,0.333891544,B,B,30,6564,1,,0,0,B
12612,27,2.0,60.98849587283957,33.646726123725394,60.0,5,17.0,2013,0.072157581,B,B,2,629,1,,0,0,A
211,27,1.0,44.783509650140665,,0.0,5,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
5818,6,1.0,39.47110714676914,2.2063103458855937,0.0,6,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
2106,2,2.0,46.312495973999866,31.9538060093018,6.0,8,9.0,1970,0.309479124,B,B,35,7715,4,990.0,0,6,B
10975,118,2.0,59.111711460305386,34.192309961403,8.0,8,10.0,1959,0.21843974,B,B,21,4472,6,1450.0,4,7,A
12203,52,1.0,40.06185124164293,41.76740245741391,0.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
1874,48,1.0,34.32364824495153,22.744367925898253,6.0,4,4.0,1964,0.035145267,B,B,42,9292,3,2620.0,0,3,B
2314,6,1.0,40.060486608886976,,10.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5099,6,1.0,41.50104016449672,,0.0,18,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15077,134,2.0,61.66440554905768,,1.0,8,1.0,2016,0.212515361,B,B,19,3293,16,628.0,3,7,B
10625,86,2.0,69.01813237923352,39.72563173300711,10.0,6,4.0,1950,0.161975568,B,A,31,7010,5,4508.0,3,7,B
11376,75,1.0,41.42450603526496,19.919534270664226,8.0,13,17.0,2000,0.122090347,B,B,29,6566,7,1894.0,4,0,B
3685,48,2.0,81.9599702666736,83.0115100254765,11.0,21,25.0,2015,0.041124634,B,B,46,9515,5,,1,10,B
7134,30,2.0,64.22692249579332,,1.0,16,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
11680,129,1.0,35.24725088055907,18.87553262085369,6.0,3,9.0,1971,0.020741326,B,B,24,5613,5,1340.0,2,5,B
8466,6,2.0,66.27001382580022,,0.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3838,91,1.0,35.42188616078273,22.464262983375303,5.0,2,9.0,1967,0.000995363,B,B,42,7651,1,,1,5,B
2472,1,2.0,64.25799527880186,,1.0,12,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
10260,6,2.0,66.36818566355153,,0.0,19,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10704,52,2.0,51.92149100340754,,1.0,6,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
16143,6,3.0,79.96525310380406,44.15705394089216,13.0,2,25.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
10694,23,2.0,54.24733604358449,,1.0,9,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B
9974,126,1.0,32.10759349977772,18.155673102979765,5.0,4,5.0,1963,0.486245621,B,B,13,2514,19,,0,6,B
269,72,2.0,43.513289771860215,31.630247170939107,5.0,5,5.0,1960,0.210473241,B,B,11,2398,2,1994.0,3,0,B
15960,17,3.0,67.73089105109847,47.37240755135529,8.0,8,8.0,1961,0.0,B,B,25,5027,4,46.0,1,1,B
5140,1,1.0,47.0104306954243,22.589821519909982,9.0,20,27.0,2016,0.007122317,B,B,1,264,0,,0,1,B
5860,1,1.0,49.11291550234776,,1.0,5,0.0,1977,0.007122317,B,B,1,264,0,,0,1,B
9623,154,1.0,39.72081427403249,21.49834481317311,9.0,13,12.0,1970,0.460556389,B,B,20,4386,14,,1,5,B
11492,129,2.0,45.4939952554144,30.82849292692693,7.0,6,8.0,1963,0.020741326,B,B,24,5613,5,1340.0,2,5,B
11890,1,2.0,66.68329504773018,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
14483,101,1.0,36.34213591075008,18.27552476716469,10.0,6,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
16748,13,2.0,58.35951524675748,32.88535740580276,9.0,16,17.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
4679,30,2.0,33.44430622348324,30.72658478561685,5.0,5,5.0,1968,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
5529,5,3.0,104.95680645684295,103.02163388055138,1.0,10,25.0,2015,0.150817539,B,B,16,3433,4,2643.0,4,5,B
7239,6,1.0,41.236986046787294,,1.0,23,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3319,48,2.0,50.62700649726228,48.79007897495828,6.0,12,12.0,1981,0.041124634,B,B,46,9515,5,,1,10,B
10702,100,1.0,34.77799263131417,20.789409410796186,9.0,3,12.0,1970,0.200146802,B,B,23,3975,8,770.0,2,0,B
8931,9,3.0,88.90062789819622,51.15029133990633,10.0,9,13.0,2016,0.161531741,B,B,25,5648,1,30.0,2,4,B
13377,7,2.0,58.63953537985844,33.64345751818232,10.0,10,16.0,1973,0.130617806,B,B,39,10418,9,900.0,1,9,B
11265,34,3.0,83.82724048818885,80.53799625700981,10.0,24,25.0,2015,0.069753361,B,B,53,13670,4,,1,11,B
8578,67,3.0,61.19966715907822,47.45364056334008,6.0,3,9.0,1977,0.100455735,B,B,43,7227,0,,1,6,A
7989,101,1.0,37.6255169935725,23.09124649553917,0.0,10,9.0,1977,0.038692987,B,B,28,6533,1,1015.0,2,5,B
1134,27,2.0,69.88461100475641,3.048860423389085,1.0,9,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
13453,13,2.0,64.0284445542039,35.12994731406149,10.0,14,22.0,1998,0.090799103,B,B,74,19083,2,,5,15,B
15341,13,2.0,54.40969028447441,33.223632015030624,9.0,11,18.0,1999,0.090799103,B,B,74,19083,2,,5,15,B
13034,57,3.0,76.10348010201874,76.88374127857115,10.0,8,14.0,2003,0.090799103,B,B,74,19083,2,,5,15,B
2493,85,1.0,44.66874910326479,,1.0,9,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
14094,21,1.0,45.612502091484096,24.903593208429537,8.0,6,14.0,1993,0.194489265,B,B,47,8004,3,125.0,3,5,B
5980,99,3.0,62.83106276697863,40.25452330575773,6.0,4,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
13263,30,1.0,38.482805623120726,22.042311305863453,1.0,7,1.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
5857,26,1.0,56.68845982053818,2.132381476612484,1.0,8,20.0,2013,0.0,B,B,36,6714,2,2672.0,0,2,B
1324,27,3.0,79.74509231883306,,1.0,4,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B
15546,44,1.0,37.79326669905629,19.93889338482564,7.0,14,17.0,2008,0.232205084,B,B,24,4860,1,80.0,0,3,B
5549,27,2.0,78.15355270632129,,1.0,15,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A
2853,100,3.0,54.36480078436078,39.79244310252296,5.0,4,5.0,1961,0.049863387,B,B,18,3746,9,75.0,3,1,B
5692,170,3.0,74.82247001109343,48.856426386815855,10.0,4,17.0,1989,0.21843974,B,B,21,4472,6,1450.0,4,7,A
3993,27,2.0,63.9360405195396,29.62213103328339,14.0,4,3.0,2016,0.011654127,B,B,4,915,0,,0,0,B
7991,7,1.0,38.53303673000283,37.94709994162268,1.0,2,16.0,1986,0.130617806,B,B,39,10418,9,900.0,1,9,B
7221,23,3.0,77.14029916443603,,1.0,21,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
11604,1,2.0,69.76718075794041,,1.0,15,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
12212,27,2.0,69.23909060261579,,10.0,16,16.0,1977,0.072157581,B,B,2,629,1,,0,0,A
2825,8,2.0,62.64316081071747,33.442774413492735,10.0,13,22.0,2005,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11070,69,3.0,115.00822310564192,66.04560647734071,11.0,13,24.0,2010,0.000991363,B,B,33,6783,3,,1,9,B
6507,62,2.0,44.80515341555724,31.05836514326758,6.0,3,9.0,1978,0.002211665,B,B,39,7614,3,,1,5,A
10174,23,2.0,65.08337561001247,,1.0,6,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3648,8,1.0,41.92266325735349,40.14466501165563,8.0,7,17.0,1991,0.43788524,B,B,23,5735,3,1084.0,0,5,B
8558,1,1.0,46.51797657382706,46.89152135890333,10.0,24,24.0,2017,0.007122317,B,B,1,264,0,,0,1,B
1845,46,1.0,33.72159411912663,17.694860976983485,5.0,4,5.0,1966,0.0,B,B,47,11319,0,1145.0,3,5,B
3848,23,3.0,49.64602982741851,33.89382537068284,6.0,2,2.0,1965,0.014072961,B,B,2,475,0,,0,0,B
9595,28,1.0,38.30621794005247,18.763480003319486,10.0,9,19.0,1976,0.118537385,B,B,30,6207,1,1183.0,1,0,B
2291,54,2.0,74.26563460694476,78.77043649351026,1.0,9,9.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B
14629,22,1.0,41.10851083432255,,1.0,4,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
5347,45,1.0,40.571864946293786,21.152649914653534,6.0,4,5.0,1960,0.014423114,B,B,19,3806,4,,0,3,B
4058,27,6.0,223.453688810856,104.11355236935852,16.0,2,2.0,2017,0.041116354,B,B,53,14892,4,,1,4,B
15257,8,2.0,48.98689856857442,29.127550762761512,5.0,9,9.0,1969,0.458174486,B,A,26,4439,1,1130.0,1,5,B
12275,8,3.0,78.58179203999306,43.98394635479697,10.0,7,14.0,2010,0.43788524,B,B,23,5735,3,1084.0,0,5,B
14461,38,1.0,37.40637225939317,26.255910261370783,7.0,4,9.0,1965,0.060753049,B,B,15,2787,2,520.0,0,7,B
4849,23,1.0,33.989705343871414,28.426488226864,1.0,3,9.0,2016,0.034656082,B,B,0,168,0,,0,0,B
13786,27,2.0,63.514513622638646,34.66605000422544,1.0,6,1.0,2015,0.017647053,B,B,2,469,0,,0,0,B
10782,18,1.0,43.899196544135286,20.97551042498305,8.0,9,14.0,1985,0.0,B,B,30,5562,0,,0,5,A
5436,48,1.0,35.960618022261656,21.599896061488227,6.0,9,9.0,1980,0.041124634,B,B,46,9515,5,,1,10,B
10604,191,1.0,56.7438446417274,32.96492516417073,9.0,15,16.0,1986,0.127375905,B,B,43,8429,3,,3,9,B
9602,32,2.0,61.93505830937663,36.34872803024408,10.0,17,22.0,2010,0.135649789,B,B,46,7960,6,350.0,3,11,B
16394,23,1.0,53.77527789755955,,1.0,3,4.0,1977,0.014072961,B,B,2,475,0,,0,0,B
16182,18,3.0,80.78475292627712,52.12130941476329,8.0,4,8.0,1985,0.0,B,B,30,5562,0,,0,5,A
9869,25,3.0,76.65524327999681,42.94073122236497,10.0,13,11.0,1998,0.069753361,B,B,53,13670,4,,1,11,B
10559,27,1.0,42.06369692074535,41.012215389929146,1.0,3,9.0,2016,0.011654127,B,B,4,915,0,,0,0,B
7227,34,1.0,52.12702870114566,,9.0,13,25.0,2017,0.069753361,B,B,53,13670,4,,1,11,B
15321,63,1.0,59.18363185293994,55.38315887944349,1.0,19,17.0,2019,0.23861713,B,B,26,3889,6,705.0,3,6,B
12526,6,2.0,64.00979631466471,68.50953909652075,12.0,14,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
756,85,3.0,77.29324421012132,50.57468074648008,10.0,14,16.0,1982,0.037177818,B,B,52,11217,1,2300.0,1,7,B
2475,84,2.0,60.16873064759545,35.8401773342888,7.0,4,5.0,1957,0.149666373,B,B,22,4789,2,4087.0,4,1,B
6464,47,3.0,78.2328066471888,48.90598838547124,10.0,16,16.0,1981,0.101872465,B,B,23,4583,3,,3,3,B
3897,27,2.0,68.42786121123918,64.098690321507,1.0,10,10.0,2015,0.01405792,B,B,1,290,0,,0,0,B
7251,5,3.0,67.56685140080488,47.50794413577214,9.0,9,14.0,1973,0.150817539,B,B,16,3433,4,2643.0,4,5,B
11029,30,1.0,31.73762464318432,32.104178356122496,8.0,26,25.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
307,97,1.0,38.89710093888839,23.787833291632648,6.0,2,4.0,1962,0.486245621,B,B,13,2514,19,,0,6,B
12078,139,2.0,48.2706337160088,34.578522363463875,5.0,4,5.0,1962,0.122090347,B,B,29,6566,7,1894.0,4,0,B
8591,145,2.0,54.07228727725583,32.343650686103224,9.0,13,17.0,2005,0.246031548,B,A,22,3151,4,2715.0,3,3,B
10205,44,3.0,80.89178661685754,44.8916860542416,12.0,16,14.0,2007,0.232205084,B,B,24,4860,1,80.0,0,3,B
14338,27,1.0,48.15957100067676,45.67607831130163,1.0,3,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
9557,24,2.0,50.75225063303423,31.094334443232512,6.0,7,5.0,1960,0.111627393,B,B,50,12238,8,1970.0,2,3,B
6331,157,2.0,53.570865114447386,36.70597346329551,8.0,3,8.0,1961,0.0,B,B,30,7538,87,4702.0,5,5,B
9415,74,1.0,47.65535875687625,,1.0,3,1.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
7266,61,1.0,36.12346824080775,19.68352792763189,6.0,4,9.0,1978,0.300322518,B,B,52,10311,6,,1,9,B
2988,63,1.0,47.85458714614494,49.13526438712103,1.0,8,25.0,2017,0.23861713,B,B,26,3889,6,705.0,3,6,B
10878,28,3.0,72.40843458128478,48.07791022147955,7.0,4,5.0,1959,0.118537385,B,B,30,6207,1,1183.0,1,0,B
16666,17,2.0,57.40806102739092,32.5176978873417,8.0,27,25.0,2002,0.0,B,B,18,3374,5,620.0,1,2,B
11023,138,1.0,42.88464871409303,19.60640219842965,7.0,19,17.0,2012,0.0,B,B,36,6714,2,2672.0,0,2,B
2547,67,2.0,45.60113015459636,27.00292066617168,6.0,2,9.0,1975,0.100455735,B,B,43,7227,0,,1,6,A
62,37,2.0,44.13020457528306,25.850512885240175,5.0,5,5.0,1963,0.122190486,B,B,25,4724,2,1308.0,1,3,B
14329,37,2.0,60.65100869429421,44.72805650305296,10.0,14,22.0,2016,0.178916796,B,B,18,3594,4,192.0,1,5,B
16065,94,2.0,54.17208655037579,31.40039804288849,7.0,13,17.0,2001,0.521867054,B,B,25,6149,0,,0,0,B
10962,9,3.0,77.07321170375477,44.78487681544152,10.0,9,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B
5974,124,3.0,72.26502604053701,44.4778111597738,9.0,9,14.0,1988,0.122090347,B,B,29,6566,7,1894.0,4,0,B
5863,23,1.0,41.84689698611122,41.48014409045096,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3927,103,1.0,37.70311822947968,23.780611724029704,9.0,15,16.0,1984,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
7924,79,2.0,59.10899824460973,31.05475299284512,13.0,2,25.0,2014,0.307466659,B,A,30,5048,9,325.0,2,5,B
13502,75,1.0,39.5059260782714,21.97881527681596,9.0,11,12.0,1972,0.307466659,B,A,30,5048,9,325.0,2,5,B
16235,55,2.0,56.567460574005366,36.72320689161747,9.0,16,17.0,1998,0.041365446,B,B,31,5569,0,,1,4,B
5701,45,2.0,60.15191650192974,59.98277669169961,11.0,13,17.0,2016,0.195781053,B,B,23,5212,6,,3,2,B
14255,2,1.0,34.16364847201171,20.129265134699885,7.0,6,9.0,1970,0.309479124,B,B,35,7715,4,990.0,0,6,B
7201,75,1.0,38.23667716648407,23.37185404177729,9.0,15,16.0,1978,0.307466659,B,A,30,5048,9,325.0,2,5,B
3801,78,3.0,84.2392213788685,55.41358040794088,10.0,6,14.0,2001,0.092290642,B,B,21,4346,2,165.0,1,2,B
13374,111,3.0,61.47639113111411,41.36174174915504,5.0,10,9.0,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B
1510,88,3.0,62.36754608180144,45.03172269790953,5.0,9,9.0,1974,0.127375905,B,B,43,8429,3,,3,9,B
7095,99,2.0,55.436380015999,36.10374434380473,9.0,13,14.0,1998,0.033493708,B,B,66,10573,1,1322.0,3,8,B
10708,8,1.0,35.35794373564495,23.0388942667326,9.0,9,12.0,1969,0.458174486,B,A,26,4439,1,1130.0,1,5,B
8726,61,4.0,89.70460900472902,57.73160348055674,8.0,4,14.0,1994,0.300322518,B,B,52,10311,6,,1,9,B
7373,83,3.0,63.63513961375336,39.24199726453405,8.0,2,9.0,1977,0.100455735,B,B,43,7227,0,,1,6,A
6396,6,3.0,80.74638250523624,,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6406,27,2.0,66.46950988443243,0.5672669909658279,0.0,4,0.0,2018,0.017647053,B,B,2,469,0,,0,0,B
12647,46,2.0,53.916266276538245,32.78122611431102,8.0,13,12.0,1981,0.0,B,B,47,11319,0,1145.0,3,5,B
2910,47,2.0,42.40185670826681,28.43755182017164,4.0,2,9.0,1970,0.458174486,B,A,26,4439,1,1130.0,1,5,B
3335,1,2.0,54.85729473062506,53.42928401259807,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
6924,27,2.0,67.3047933486833,,1.0,8,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
3958,38,2.0,76.72522422455049,42.963186917821744,1.0,15,15.0,2016,0.060753049,B,B,15,2787,2,520.0,0,7,B
3248,23,1.0,42.78899856535124,43.5572193227285,0.0,3,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
2229,23,2.0,56.72436475332414,32.19428456068046,1.0,9,17.0,2015,0.075778755,B,B,6,1437,3,,0,2,B
10342,21,2.0,48.08121418918256,30.70346445153124,5.0,9,12.0,1971,0.194489265,B,B,47,8004,3,125.0,3,5,B
6313,1,3.0,80.67710601424461,52.902188816139,10.0,9,17.0,2014,0.007122317,B,B,1,264,0,,0,1,B
7828,73,2.0,64.8434123219766,33.05295515778192,12.0,5,5.0,1977,0.042031587,B,B,37,6856,84,1940.0,2,5,B
10016,44,2.0,45.24285161400138,31.742719458332715,6.0,1,9.0,1976,0.122190486,B,B,25,4724,2,1308.0,1,3,B
4508,62,1.0,40.59708002769785,,0.0,7,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A
7781,92,1.0,37.91472329839142,20.59454126952537,7.0,11,17.0,2014,0.460556389,B,B,20,4386,14,,1,5,B
2692,57,3.0,83.23406252303208,52.21669183813178,10.0,10,14.0,2005,0.133215333,B,B,49,11395,3,1406.0,3,4,A
751,98,4.0,109.43579548944528,69.20268120843551,11.0,12,24.0,2000,0.089039719,B,B,33,7976,5,,0,11,B
11742,2,2.0,50.60738502436462,32.947971069938504,6.0,2,12.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B
12529,47,1.0,41.9138065319164,19.623610186131916,9.0,12,17.0,2007,0.101872465,B,B,23,4583,3,,3,3,B
6204,116,2.0,70.63517108348367,43.27495081997448,6.0,7,6.0,1927,0.341071945,B,B,27,5664,48,2300.0,3,11,B
625,137,2.0,55.47854373000224,35.67238760012554,8.0,3,7.0,1959,0.049863387,B,B,18,3746,9,75.0,3,1,B
2168,23,3.0,104.99227440760984,,1.0,23,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
15412,23,2.0,52.74380771589729,,0.0,4,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B
9928,1,1.0,41.228944022762,,1.0,7,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4936,48,1.0,39.097195063890425,19.98256722613548,8.0,6,25.0,2012,0.041124634,B,B,46,9515,5,,1,10,B
16721,23,2.0,53.71487366849416,55.18427718462328,0.0,3,1.0,1977,0.005767451,B,B,1,388,0,,0,0,B
16275,8,1.0,59.099839556412896,27.7416122552308,16.0,7,17.0,2007,0.092290642,B,B,21,4346,2,165.0,1,2,B
1788,35,2.0,46.576816537821614,33.85211360381735,6.0,5,12.0,1972,0.089039719,B,B,33,7976,5,,0,11,B
1045,94,3.0,60.44449177775665,47.36361819560298,6.0,6,9.0,1975,0.282797669,B,B,33,8667,2,,0,6,B
12385,27,2.0,60.57808384208661,60.31553640134182,10.0,13,12.0,2016,0.011654127,B,B,4,915,0,,0,0,B
